ValidationID,FranchiseeID,StoreID,PeriodID,RuleID,ErrorMessage,Severity
854,2329,-90001155,202412,11,Gross Profit ([60]) is negative.,2
855,2489,-90001062,202410,11,Gross Profit ([60]) is negative.,2
856,2123,-90001045,202411,11,Gross Profit ([60]) is negative.,2
857,2118,-90001039,202410,11,Gross Profit ([60]) is negative.,2
858,2361,-90001022,202411,11,Gross Profit ([60]) is negative.,2
859,2020,-90000744,202412,11,Gross Profit ([60]) is negative.,2
860,2072,-90000727,202410,11,Gross Profit ([60]) is negative.,2
861,2122,-90000722,202411,11,Gross Profit ([60]) is negative.,2
862,2583,-90000706,202412,11,Gross Profit ([60]) is negative.,2
863,2664,-90000932,202411,11,Gross Profit ([60]) is negative.,2
864,2142,-90000915,202410,11,Gross Profit ([60]) is negative.,2
865,2552,-90000906,202411,11,Gross Profit ([60]) is negative.,2
866,2004,-90000889,202412,11,Gross Profit ([60]) is negative.,2
867,2257,-90000804,202412,11,Gross Profit ([60]) is negative.,2
868,2143,-90000787,202410,11,Gross Profit ([60]) is negative.,2
869,2070,-90000782,202412,11,Gross Profit ([60]) is negative.,2
870,2687,-90000765,202410,11,Gross Profit ([60]) is negative.,2
871,2367,-90001207,202410,11,Gross Profit ([60]) is negative.,2
872,2318,-90001188,202412,11,Gross Profit ([60]) is negative.,2
873,2360,-90001137,202411,11,Gross Profit ([60]) is negative.,2
874,2001,-90001083,202412,11,Gross Profit ([60]) is negative.,2
875,2223,-90001153,202410,11,Gross Profit ([60]) is negative.,2
876,2168,-90001112,202412,11,Gross Profit ([60]) is negative.,2
877,2503,-90001021,202412,11,Gross Profit ([60]) is negative.,2
878,2294,-90001066,202410,11,Gross Profit ([60]) is negative.,2
879,2123,-90001049,202411,11,Gross Profit ([60]) is negative.,2
880,2008,-90001004,202412,11,Gross Profit ([60]) is negative.,2
881,2086,-90000987,202411,11,Gross Profit ([60]) is negative.,2
882,2269,-90000936,202411,11,Gross Profit ([60]) is negative.,2
883,2449,-90000919,202410,11,Gross Profit ([60]) is negative.,2
884,2451,-90000956,202411,11,Gross Profit ([60]) is negative.,2
885,2043,-90000887,202410,11,Gross Profit ([60]) is negative.,2
886,2367,-90000870,202411,11,Gross Profit ([60]) is negative.,2
887,2077,-90000826,202410,11,Gross Profit ([60]) is negative.,2
888,2476,-90000854,202412,11,Gross Profit ([60]) is negative.,2
889,2587,-90000809,202410,11,Gross Profit ([60]) is negative.,2
890,2073,-90000791,202410,11,Gross Profit ([60]) is negative.,2
891,2687,-90000764,202411,11,Gross Profit ([60]) is negative.,2
892,2072,-90000731,202410,11,Gross Profit ([60]) is negative.,2
893,2020,-90000748,202412,11,Gross Profit ([60]) is negative.,2
894,2583,-90000704,202410,11,Gross Profit ([60]) is negative.,2
895,2180,-90000688,202411,11,Gross Profit ([60]) is negative.,2
896,2558,-90000662,202412,11,Gross Profit ([60]) is negative.,2
897,2124,-90000610,202411,11,Gross Profit ([60]) is negative.,2
898,2392,-90000632,202410,11,Gross Profit ([60]) is negative.,2
899,2294,-90000589,202411,11,Gross Profit ([60]) is negative.,2
900,2637,-90000549,202411,11,Gross Profit ([60]) is negative.,2
901,2132,-90000474,202412,11,Gross Profit ([60]) is negative.,2
902,2614,-90000528,202410,11,Gross Profit ([60]) is negative.,2
903,2583,-90000506,202412,11,Gross Profit ([60]) is negative.,2
904,2034,-90000429,202412,11,Gross Profit ([60]) is negative.,2
905,2372,-90000370,202411,11,Gross Profit ([60]) is negative.,2
906,2679,-90000349,202410,11,Gross Profit ([60]) is negative.,2
907,2198,-90000451,202411,11,Gross Profit ([60]) is negative.,2
908,2401,-90000392,202410,11,Gross Profit ([60]) is negative.,2
909,2296,-90000234,202410,11,Gross Profit ([60]) is negative.,2
910,2638,-90000312,202410,11,Gross Profit ([60]) is negative.,2
911,2161,-90000269,202412,11,Gross Profit ([60]) is negative.,2
912,2125,-90000213,202412,11,Gross Profit ([60]) is negative.,2
913,2480,-90000157,202410,11,Gross Profit ([60]) is negative.,2
914,2507,-90000118,202412,11,Gross Profit ([60]) is negative.,2
915,2299,-90000191,202412,11,Gross Profit ([60]) is negative.,2
916,2628,-90000137,202410,11,Gross Profit ([60]) is negative.,2
917,2670,-90000064,202410,11,Gross Profit ([60]) is negative.,2
918,2033,-90000045,202411,11,Gross Profit ([60]) is negative.,2
919,2159,-90000085,202412,11,Gross Profit ([60]) is negative.,2
920,2061,-90000013,202410,11,Gross Profit ([60]) is negative.,2
921,2143,100544,202412,11,Gross Profit ([60]) is negative.,2
922,2243,100529,202411,11,Gross Profit ([60]) is negative.,2
923,2543,100611,202411,11,Gross Profit ([60]) is negative.,2
924,2406,100848,202410,11,Gross Profit ([60]) is negative.,2
925,2328,101110,202411,11,Gross Profit ([60]) is negative.,2
926,2480,101269,202410,11,Gross Profit ([60]) is negative.,2
927,2662,101332,202412,11,Gross Profit ([60]) is negative.,2
928,2143,101731,202410,11,Gross Profit ([60]) is negative.,2
929,2372,102057,202411,11,Gross Profit ([60]) is negative.,2
930,2601,102542,202410,11,Gross Profit ([60]) is negative.,2
931,2070,103135,202411,11,Gross Profit ([60]) is negative.,2
932,2659,103548,202411,11,Gross Profit ([60]) is negative.,2
933,2644,103744,202410,11,Gross Profit ([60]) is negative.,2
934,2480,104076,202412,11,Gross Profit ([60]) is negative.,2
935,2192,104771,202410,11,Gross Profit ([60]) is negative.,2
936,2380,104889,202410,11,Gross Profit ([60]) is negative.,2
937,2536,-90001163,202412,11,Gross Profit ([60]) is negative.,2
938,2658,-90001142,202410,11,Gross Profit ([60]) is negative.,2
939,2001,-90001214,202412,11,Gross Profit ([60]) is negative.,2
940,2472,-90001179,202410,11,Gross Profit ([60]) is negative.,2
941,2503,-90001106,202410,11,Gross Profit ([60]) is negative.,2
942,2379,-90001026,202411,11,Gross Profit ([60]) is negative.,2
943,2132,-90001009,202411,11,Gross Profit ([60]) is negative.,2
944,2624,-90001089,202411,11,Gross Profit ([60]) is negative.,2
945,2310,-90001072,202412,11,Gross Profit ([60]) is negative.,2
946,2123,-90001044,202412,11,Gross Profit ([60]) is negative.,2
947,2080,-90000944,202411,11,Gross Profit ([60]) is negative.,2
948,2142,-90000914,202411,11,Gross Profit ([60]) is negative.,2
949,2195,-90000893,202411,11,Gross Profit ([60]) is negative.,2
950,2546,-90000982,202412,11,Gross Profit ([60]) is negative.,2
951,2255,-90000962,202412,11,Gross Profit ([60]) is negative.,2
952,2077,-90000815,202410,11,Gross Profit ([60]) is negative.,2
953,2143,-90000786,202411,11,Gross Profit ([60]) is negative.,2
954,2589,-90000876,202410,11,Gross Profit ([60]) is negative.,2
955,2476,-90000848,202410,11,Gross Profit ([60]) is negative.,2
956,2077,-90000832,202411,11,Gross Profit ([60]) is negative.,2
957,2315,-90000710,202412,11,Gross Profit ([60]) is negative.,2
958,2002,-90000693,202410,11,Gross Profit ([60]) is negative.,2
959,2687,-90000769,202410,11,Gross Profit ([60]) is negative.,2
960,2440,-90000753,202411,11,Gross Profit ([60]) is negative.,2
961,2072,-90000726,202411,11,Gross Profit ([60]) is negative.,2
962,2073,-90000656,202410,11,Gross Profit ([60]) is negative.,2
963,2443,-90000582,202411,11,Gross Profit ([60]) is negative.,2
964,2082,-90000556,202411,11,Gross Profit ([60]) is negative.,2
965,2164,-90000639,202412,11,Gross Profit ([60]) is negative.,2
966,2107,-90000617,202411,11,Gross Profit ([60]) is negative.,2
967,2236,-90000535,202411,11,Gross Profit ([60]) is negative.,2
968,2547,-90000458,202411,11,Gross Profit ([60]) is negative.,2
969,2257,-90000421,202411,11,Gross Profit ([60]) is negative.,2
970,2084,-90000400,202410,11,Gross Profit ([60]) is negative.,2
971,2039,-90000499,202410,11,Gross Profit ([60]) is negative.,2
972,2113,-90000480,202410,11,Gross Profit ([60]) is negative.,2
973,2388,-90000321,202412,11,Gross Profit ([60]) is negative.,2
974,2086,-90000299,202411,11,Gross Profit ([60]) is negative.,2
975,2131,-90000263,202411,11,Gross Profit ([60]) is negative.,2
976,2690,-90000377,202411,11,Gross Profit ([60]) is negative.,2
977,2184,-90000341,202411,11,Gross Profit ([60]) is negative.,2
978,2587,-90000165,202412,11,Gross Profit ([60]) is negative.,2
979,2122,-90000145,202411,11,Gross Profit ([60]) is negative.,2
980,2574,-90000243,202412,11,Gross Profit ([60]) is negative.,2
981,2053,-90000220,202411,11,Gross Profit ([60]) is negative.,2
982,2427,-90000184,202411,11,Gross Profit ([60]) is negative.,2
983,2358,-90000071,202410,11,Gross Profit ([60]) is negative.,2
984,2461,-90000039,202412,11,Gross Profit ([60]) is negative.,2
985,2098,-90000019,202411,11,Gross Profit ([60]) is negative.,2
986,2181,-90000111,202410,11,Gross Profit ([60]) is negative.,2
987,2059,-90000091,202412,11,Gross Profit ([60]) is negative.,2
988,2143,100550,202411,11,Gross Profit ([60]) is negative.,2
989,2400,100934,202411,11,Gross Profit ([60]) is negative.,2
990,2247,101157,202412,11,Gross Profit ([60]) is negative.,2
991,2662,101205,202412,11,Gross Profit ([60]) is negative.,2
992,2442,101450,202412,11,Gross Profit ([60]) is negative.,2
993,2372,102064,202412,11,Gross Profit ([60]) is negative.,2
994,2689,102918,202411,11,Gross Profit ([60]) is negative.,2
995,2015,103102,202410,11,Gross Profit ([60]) is negative.,2
996,2249,103493,202411,11,Gross Profit ([60]) is negative.,2
997,2539,103621,202410,11,Gross Profit ([60]) is negative.,2
998,2567,103777,202411,11,Gross Profit ([60]) is negative.,2
999,2318,103811,202410,11,Gross Profit ([60]) is negative.,2
1000,2167,104002,202411,11,Gross Profit ([60]) is negative.,2
1001,2004,104344,202410,11,Gross Profit ([60]) is negative.,2
1002,2261,104445,202410,11,Gross Profit ([60]) is negative.,2
1003,2328,104404,202412,11,Gross Profit ([60]) is negative.,2
1004,2018,104481,202412,11,Gross Profit ([60]) is negative.,2
1005,2177,-90000550,202410,11,Gross Profit ([60]) is negative.,2
1006,2453,-90000443,202410,11,Gross Profit ([60]) is negative.,2
1007,2341,-90000423,202410,11,Gross Profit ([60]) is negative.,2
1008,2649,-90000416,202410,11,Gross Profit ([60]) is negative.,2
1009,2373,-90000394,202410,11,Gross Profit ([60]) is negative.,2
1010,2518,-90000285,202410,11,Gross Profit ([60]) is negative.,2
1011,2665,-90000264,202410,11,Gross Profit ([60]) is negative.,2
1012,2265,-90000523,202411,11,Gross Profit ([60]) is negative.,2
1013,2529,-90000501,202411,11,Gross Profit ([60]) is negative.,2
1014,2659,-90000495,202412,11,Gross Profit ([60]) is negative.,2
1015,2271,-90000475,202410,11,Gross Profit ([60]) is negative.,2
1016,2268,-90000365,202410,11,Gross Profit ([60]) is negative.,2
1017,2533,-90000343,202411,11,Gross Profit ([60]) is negative.,2
1018,2227,-90000335,202410,11,Gross Profit ([60]) is negative.,2
1019,2693,-90000314,202411,11,Gross Profit ([60]) is negative.,2
1020,2097,-90000258,202410,11,Gross Profit ([60]) is negative.,2
1021,2324,-90000237,202410,11,Gross Profit ([60]) is negative.,2
1022,2423,-90000133,202411,11,Gross Profit ([60]) is negative.,2
1023,2460,-90000113,202412,11,Gross Profit ([60]) is negative.,2
1024,2054,-90000107,202411,11,Gross Profit ([60]) is negative.,2
1025,2612,-90000086,202410,11,Gross Profit ([60]) is negative.,2
1026,2352,-90000208,202412,11,Gross Profit ([60]) is negative.,2
1027,2100,-90000186,202411,11,Gross Profit ([60]) is negative.,2
1028,2455,-90000179,202410,11,Gross Profit ([60]) is negative.,2
1029,2112,-90000159,202412,11,Gross Profit ([60]) is negative.,2
1030,2545,-90000060,202411,11,Gross Profit ([60]) is negative.,2
1031,2321,-90000040,202411,11,Gross Profit ([60]) is negative.,2
1032,2684,-90000034,202411,11,Gross Profit ([60]) is negative.,2
1033,2088,-90000015,202412,11,Gross Profit ([60]) is negative.,2
1034,2574,100208,202411,11,Gross Profit ([60]) is negative.,2
1035,2294,100726,202410,11,Gross Profit ([60]) is negative.,2
1036,2310,100860,202412,11,Gross Profit ([60]) is negative.,2
1037,2018,100889,202411,11,Gross Profit ([60]) is negative.,2
1038,2143,100926,202410,11,Gross Profit ([60]) is negative.,2
1039,2072,100853,202410,11,Gross Profit ([60]) is negative.,2
1040,2571,101091,202412,11,Gross Profit ([60]) is negative.,2
1041,2072,100981,202411,11,Gross Profit ([60]) is negative.,2
1042,2269,101748,202412,11,Gross Profit ([60]) is negative.,2
1043,2143,102092,202412,11,Gross Profit ([60]) is negative.,2
1044,2336,103072,202411,11,Gross Profit ([60]) is negative.,2
1045,2167,103444,202412,11,Gross Profit ([60]) is negative.,2
1046,2567,103736,202411,11,Gross Profit ([60]) is negative.,2
1047,2543,103729,202410,11,Gross Profit ([60]) is negative.,2
1048,2373,104245,202410,11,Gross Profit ([60]) is negative.,2
1049,2261,104462,202410,11,Gross Profit ([60]) is negative.,2
1050,2018,104475,202411,11,Gross Profit ([60]) is negative.,2
1051,2077,104363,202410,11,Gross Profit ([60]) is negative.,2
1052,2547,104512,202412,11,Gross Profit ([60]) is negative.,2
1053,2367,-90001209,202412,11,Gross Profit ([60]) is negative.,2
1054,2360,-90001138,202410,11,Gross Profit ([60]) is negative.,2
1055,2583,-90001113,202411,11,Gross Profit ([60]) is negative.,2
1056,2221,-90001051,202411,11,Gross Profit ([60]) is negative.,2
1057,2364,-90001027,202410,11,Gross Profit ([60]) is negative.,2
1058,2263,-90000963,202411,11,Gross Profit ([60]) is negative.,2
1059,2080,-90000938,202411,11,Gross Profit ([60]) is negative.,2
1060,2318,-90001190,202412,11,Gross Profit ([60]) is negative.,2
1061,2295,-90001164,202411,11,Gross Profit ([60]) is negative.,2
1062,2624,-90001090,202410,11,Gross Profit ([60]) is negative.,2
1063,2489,-90001068,202412,11,Gross Profit ([60]) is negative.,2
1064,2008,-90001005,202411,11,Gross Profit ([60]) is negative.,2
1065,2216,-90000988,202410,11,Gross Profit ([60]) is negative.,2
1066,2195,-90000894,202410,11,Gross Profit ([60]) is negative.,2
1067,2367,-90000871,202410,11,Gross Profit ([60]) is negative.,2
1068,2538,-90000811,202412,11,Gross Profit ([60]) is negative.,2
1069,2073,-90000793,202412,11,Gross Profit ([60]) is negative.,2
1070,2396,-90000733,202412,11,Gross Profit ([60]) is negative.,2
1071,2315,-90000711,202411,11,Gross Profit ([60]) is negative.,2
1072,2328,-90000921,202412,11,Gross Profit ([60]) is negative.,2
1073,2081,-90000855,202411,11,Gross Profit ([60]) is negative.,2
1074,2077,-90000833,202410,11,Gross Profit ([60]) is negative.,2
1075,2687,-90000771,202412,11,Gross Profit ([60]) is negative.,2
1076,2231,-90000749,202411,11,Gross Profit ([60]) is negative.,2
1077,2502,-90000640,202411,11,Gross Profit ([60]) is negative.,2
1078,2297,-90000612,202412,11,Gross Profit ([60]) is negative.,2
1079,2174,-90000559,202410,11,Gross Profit ([60]) is negative.,2
1080,2284,-90000530,202411,11,Gross Profit ([60]) is negative.,2
1081,2327,-90000430,202410,11,Gross Profit ([60]) is negative.,2
1082,2542,-90000689,202410,11,Gross Profit ([60]) is negative.,2
1083,2558,-90000663,202411,11,Gross Profit ([60]) is negative.,2
1084,2135,-90000592,202411,11,Gross Profit ([60]) is negative.,2
1085,2666,-90000507,202410,11,Gross Profit ([60]) is negative.,2
1086,2237,-90000482,202411,11,Gross Profit ([60]) is negative.,2
1087,2682,-90000351,202412,11,Gross Profit ([60]) is negative.,2
1088,2243,-90000322,202411,11,Gross Profit ([60]) is negative.,2
1089,2043,-90000244,202411,11,Gross Profit ([60]) is negative.,2
1090,2035,-90000215,202410,11,Gross Profit ([60]) is negative.,2
1091,2117,-90000166,202410,11,Gross Profit ([60]) is negative.,2
1092,2524,-90000140,202410,11,Gross Profit ([60]) is negative.,2
1093,2645,-90000403,202410,11,Gross Profit ([60]) is negative.,2
1094,2366,-90000372,202412,11,Gross Profit ([60]) is negative.,2
1095,2320,-90000292,202410,11,Gross Profit ([60]) is negative.,2
1096,2224,-90000270,202410,11,Gross Profit ([60]) is negative.,2
1097,2207,-90000192,202410,11,Gross Profit ([60]) is negative.,2
1098,2342,-90000066,202412,11,Gross Profit ([60]) is negative.,2
1099,2116,-90000046,202410,11,Gross Profit ([60]) is negative.,2
1100,2205,-90000119,202410,11,Gross Profit ([60]) is negative.,2
1101,2582,-90000092,202410,11,Gross Profit ([60]) is negative.,2
1102,2371,-90000020,202410,11,Gross Profit ([60]) is negative.,2
1103,2077,100118,202410,11,Gross Profit ([60]) is negative.,2
1104,2192,100883,202410,11,Gross Profit ([60]) is negative.,2
1105,2325,100966,202411,11,Gross Profit ([60]) is negative.,2
1106,2201,101253,202410,11,Gross Profit ([60]) is negative.,2
1107,2260,101373,202411,11,Gross Profit ([60]) is negative.,2
1108,2135,101475,202411,11,Gross Profit ([60]) is negative.,2
1109,2143,101781,202410,11,Gross Profit ([60]) is negative.,2
1110,2089,102283,202412,11,Gross Profit ([60]) is negative.,2
1111,2689,103140,202411,11,Gross Profit ([60]) is negative.,2
1112,2578,103182,202412,11,Gross Profit ([60]) is negative.,2
1113,2428,103425,202410,11,Gross Profit ([60]) is negative.,2
1114,2624,103292,202412,11,Gross Profit ([60]) is negative.,2
1115,2010,103905,202412,11,Gross Profit ([60]) is negative.,2
1116,2263,104167,202410,11,Gross Profit ([60]) is negative.,2
1117,2529,104173,202410,11,Gross Profit ([60]) is negative.,2
1118,2295,104606,202410,11,Gross Profit ([60]) is negative.,2
1119,2295,104592,202411,11,Gross Profit ([60]) is negative.,2
1120,2267,102760,202411,11,Gross Profit ([60]) is negative.,2
1121,2567,103738,202410,11,Gross Profit ([60]) is negative.,2
1122,2318,-90001195,202412,11,Gross Profit ([60]) is negative.,2
1123,2661,-90001095,202412,11,Gross Profit ([60]) is negative.,2
1124,2497,-90001054,202410,11,Gross Profit ([60]) is negative.,2
1125,2327,-90000992,202412,11,Gross Profit ([60]) is negative.,2
1126,2195,-90000898,202412,11,Gross Profit ([60]) is negative.,2
1127,2032,-90001167,202410,11,Gross Profit ([60]) is negative.,2
1128,2681,-90001116,202410,11,Gross Profit ([60]) is negative.,2
1129,2397,-90001032,202412,11,Gross Profit ([60]) is negative.,2
1130,2237,-90000969,202412,11,Gross Profit ([60]) is negative.,2
1131,2472,-90000924,202411,11,Gross Profit ([60]) is negative.,2
1132,2257,-90000858,202410,11,Gross Profit ([60]) is negative.,2
1133,2322,-90000714,202410,11,Gross Profit ([60]) is negative.,2
1134,2574,-90000667,202410,11,Gross Profit ([60]) is negative.,2
1135,2428,-90000597,202411,11,Gross Profit ([60]) is negative.,2
1136,2169,-90000486,202411,11,Gross Profit ([60]) is negative.,2
1137,2077,-90000837,202412,11,Gross Profit ([60]) is negative.,2
1138,2689,-90000796,202411,11,Gross Profit ([60]) is negative.,2
1139,2687,-90000774,202411,11,Gross Profit ([60]) is negative.,2
1140,2396,-90000736,202411,11,Gross Profit ([60]) is negative.,2
1141,2038,-90000643,202410,11,Gross Profit ([60]) is negative.,2
1142,2252,-90000564,202412,11,Gross Profit ([60]) is negative.,2
1143,2600,-90000511,202410,11,Gross Profit ([60]) is negative.,2
1144,2505,-90000434,202410,11,Gross Profit ([60]) is negative.,2
1145,2238,-90000355,202410,11,Gross Profit ([60]) is negative.,2
1146,2329,-90000248,202410,11,Gross Profit ([60]) is negative.,2
1147,2375,-90000197,202412,11,Gross Profit ([60]) is negative.,2
1148,2288,-90000124,202411,11,Gross Profit ([60]) is negative.,2
1149,2157,-90000025,202412,11,Gross Profit ([60]) is negative.,2
1150,2104,-90000407,202410,11,Gross Profit ([60]) is negative.,2
1151,2285,-90000327,202411,11,Gross Profit ([60]) is negative.,2
1152,2027,-90000275,202410,11,Gross Profit ([60]) is negative.,2
1153,2544,-90000170,202410,11,Gross Profit ([60]) is negative.,2
1154,2456,-90000096,202412,11,Gross Profit ([60]) is negative.,2
1155,2040,-90000051,202410,11,Gross Profit ([60]) is negative.,2
1156,2018,101600,202411,11,Gross Profit ([60]) is negative.,2
1157,2440,102308,202412,11,Gross Profit ([60]) is negative.,2
1158,2020,103157,202411,11,Gross Profit ([60]) is negative.,2
1159,2427,102960,202411,11,Gross Profit ([60]) is negative.,2
1160,2132,103441,202410,11,Gross Profit ([60]) is negative.,2
1161,2318,-90001200,202412,11,Gross Profit ([60]) is negative.,2
1162,2002,-90001121,202412,11,Gross Profit ([60]) is negative.,2
1163,2661,-90001099,202411,11,Gross Profit ([60]) is negative.,2
1164,2294,-90001059,202411,11,Gross Profit ([60]) is negative.,2
1165,2295,-90001036,202411,11,Gross Profit ([60]) is negative.,2
1166,2257,-90000996,202411,11,Gross Profit ([60]) is negative.,2
1167,2683,-90000974,202410,11,Gross Profit ([60]) is negative.,2
1168,2224,-90000929,202412,11,Gross Profit ([60]) is negative.,2
1169,2641,-90000903,202412,11,Gross Profit ([60]) is negative.,2
1170,2277,-90000863,202412,11,Gross Profit ([60]) is negative.,2
1171,2519,-90000841,202411,11,Gross Profit ([60]) is negative.,2
1172,2689,-90000800,202410,11,Gross Profit ([60]) is negative.,2
1173,2070,-90000778,202410,11,Gross Profit ([60]) is negative.,2
1174,2309,-90001204,202411,11,Gross Profit ([60]) is negative.,2
1175,2254,-90001156,202412,11,Gross Profit ([60]) is negative.,2
1176,2045,-90001151,202410,11,Gross Profit ([60]) is negative.,2
1177,2465,-90001146,202411,11,Gross Profit ([60]) is negative.,2
1178,2306,-90001125,202411,11,Gross Profit ([60]) is negative.,2
1179,2001,-90001085,202411,11,Gross Profit ([60]) is negative.,2
1180,2354,-90001081,202412,11,Gross Profit ([60]) is negative.,2
1181,2310,-90001075,202410,11,Gross Profit ([60]) is negative.,2
1182,2294,-90001063,202410,11,Gross Profit ([60]) is negative.,2
1183,2584,-90001023,202411,11,Gross Profit ([60]) is negative.,2
1184,2503,-90001019,202412,11,Gross Profit ([60]) is negative.,2
1185,2012,-90001013,202410,11,Gross Profit ([60]) is negative.,2
1186,2495,-90001000,202410,11,Gross Profit ([60]) is negative.,2
1187,2451,-90000958,202410,11,Gross Profit ([60]) is negative.,2
1188,2451,-90000954,202411,11,Gross Profit ([60]) is negative.,2
1189,2004,-90000949,202412,11,Gross Profit ([60]) is negative.,2
1190,2664,-90000933,202411,11,Gross Profit ([60]) is negative.,2
1191,2331,-90000890,202411,11,Gross Profit ([60]) is negative.,2
1192,2317,-90000885,202410,11,Gross Profit ([60]) is negative.,2
1193,2037,-90000880,202411,11,Gross Profit ([60]) is negative.,2
1194,2339,-90000867,202411,11,Gross Profit ([60]) is negative.,2
1195,2077,-90000829,202411,11,Gross Profit ([60]) is negative.,2
1196,2077,-90000824,202410,11,Gross Profit ([60]) is negative.,2
1197,2077,-90000819,202411,11,Gross Profit ([60]) is negative.,2
1198,2623,-90000806,202412,11,Gross Profit ([60]) is negative.,2
1199,2020,-90000740,202410,11,Gross Profit ([60]) is negative.,2
1200,2322,-90000719,202412,11,Gross Profit ([60]) is negative.,2
1201,2626,-90000672,202412,11,Gross Profit ([60]) is negative.,2
1202,2689,-90000649,202411,11,Gross Profit ([60]) is negative.,2
1203,2013,-90000602,202412,11,Gross Profit ([60]) is negative.,2
1204,2450,-90000571,202412,11,Gross Profit ([60]) is negative.,2
1205,2234,-90000518,202411,11,Gross Profit ([60]) is negative.,2
1206,2398,-90000491,202412,11,Gross Profit ([60]) is negative.,2
1207,2179,-90000439,202410,11,Gross Profit ([60]) is negative.,2
1208,2264,-90000412,202410,11,Gross Profit ([60]) is negative.,2
1209,2609,-90000366,202410,11,Gross Profit ([60]) is negative.,2
1210,2486,-90000360,202410,11,Gross Profit ([60]) is negative.,2
1211,2073,-90000332,202412,11,Gross Profit ([60]) is negative.,2
1212,2203,-90000287,202410,11,Gross Profit ([60]) is negative.,2
1213,2260,-90000281,202412,11,Gross Profit ([60]) is negative.,2
1214,2510,-90000254,202411,11,Gross Profit ([60]) is negative.,2
1215,2581,-90000209,202410,11,Gross Profit ([60]) is negative.,2
1216,2565,-90000202,202410,11,Gross Profit ([60]) is negative.,2
1217,2415,-90000175,202410,11,Gross Profit ([60]) is negative.,2
1218,2671,-90000134,202411,11,Gross Profit ([60]) is negative.,2
1219,2687,-90000766,202410,11,Gross Profit ([60]) is negative.,2
1220,2687,-90000762,202411,11,Gross Profit ([60]) is negative.,2
1221,2687,-90000757,202412,11,Gross Profit ([60]) is negative.,2
1222,2020,-90000745,202412,11,Gross Profit ([60]) is negative.,2
1223,2315,-90000707,202412,11,Gross Profit ([60]) is negative.,2
1224,2583,-90000702,202410,11,Gross Profit ([60]) is negative.,2
1225,2002,-90000697,202411,11,Gross Profit ([60]) is negative.,2
1226,2386,-90000685,202411,11,Gross Profit ([60]) is negative.,2
1227,2014,-90000635,202411,11,Gross Profit ([60]) is negative.,2
1228,2155,-90000629,202411,11,Gross Profit ([60]) is negative.,2
1229,2314,-90000622,202411,11,Gross Profit ([60]) is negative.,2
1230,2553,-90000607,202411,11,Gross Profit ([60]) is negative.,2
1231,2426,-90000552,202410,11,Gross Profit ([60]) is negative.,2
1232,2250,-90000546,202411,11,Gross Profit ([60]) is negative.,2
1233,2448,-90000539,202411,11,Gross Profit ([60]) is negative.,2
1234,2222,-90000524,202410,11,Gross Profit ([60]) is negative.,2
1235,2672,-90000477,202411,11,Gross Profit ([60]) is negative.,2
1236,2091,-90000469,202410,11,Gross Profit ([60]) is negative.,2
1237,2004,-90000462,202410,11,Gross Profit ([60]) is negative.,2
1238,2315,-90000445,202412,11,Gross Profit ([60]) is negative.,2
1239,2143,-90000395,202410,11,Gross Profit ([60]) is negative.,2
1240,2261,-90000389,202410,11,Gross Profit ([60]) is negative.,2
1241,2361,-90000382,202412,11,Gross Profit ([60]) is negative.,2
1242,2072,-90000315,202410,11,Gross Profit ([60]) is negative.,2
1243,2579,-90000310,202411,11,Gross Profit ([60]) is negative.,2
1244,2534,-90000304,202412,11,Gross Profit ([60]) is negative.,2
1245,2674,-90000239,202411,11,Gross Profit ([60]) is negative.,2
1246,2483,-90000232,202411,11,Gross Profit ([60]) is negative.,2
1247,2462,-90000225,202411,11,Gross Profit ([60]) is negative.,2
1248,2253,-90000129,202411,11,Gross Profit ([60]) is negative.,2
1249,2079,-90000101,202411,11,Gross Profit ([60]) is negative.,2
1250,2269,-90000061,202411,11,Gross Profit ([60]) is negative.,2
1251,2167,-90000056,202410,11,Gross Profit ([60]) is negative.,2
1252,2280,-90000030,202411,11,Gross Profit ([60]) is negative.,2
1253,2261,100015,202411,11,Gross Profit ([60]) is negative.,2
1254,2143,100169,202412,11,Gross Profit ([60]) is negative.,2
1255,2241,-90000160,202411,11,Gross Profit ([60]) is negative.,2
1256,2286,-90000155,202411,11,Gross Profit ([60]) is negative.,2
1257,2676,-90000149,202412,11,Gross Profit ([60]) is negative.,2
1258,2165,-90000088,202412,11,Gross Profit ([60]) is negative.,2
1259,2446,-90000082,202410,11,Gross Profit ([60]) is negative.,2
1260,2384,-90000076,202411,11,Gross Profit ([60]) is negative.,2
1261,2298,-90000016,202411,11,Gross Profit ([60]) is negative.,2
1262,2506,-90000011,202411,11,Gross Profit ([60]) is negative.,2
1263,2541,-90000004,202412,11,Gross Profit ([60]) is negative.,2
1264,2359,100438,202410,11,Gross Profit ([60]) is negative.,2
1265,2243,100283,202412,11,Gross Profit ([60]) is negative.,2
1266,2589,100499,202410,11,Gross Profit ([60]) is negative.,2
1267,2373,100785,202410,11,Gross Profit ([60]) is negative.,2
1268,2201,100888,202410,11,Gross Profit ([60]) is negative.,2
1269,2430,101099,202410,11,Gross Profit ([60]) is negative.,2
1270,2442,101127,202412,11,Gross Profit ([60]) is negative.,2
1271,2147,101454,202411,11,Gross Profit ([60]) is negative.,2
1272,2018,101637,202411,11,Gross Profit ([60]) is negative.,2
1273,2620,101384,202412,11,Gross Profit ([60]) is negative.,2
